"Country","State","City","Population","Lat","Lon"
"UnitedKingdom","Leicestershire","MeltonMowbray",26405,52.7666667,-0.8833333
"UnitedKingdom","Northamptonshire","Rushden",26307,52.2833333,-0.5833333
"UnitedKingdom","Durham","NewtonAycliffe",26269,54.6166667,-1.5666667
"UnitedKingdom","Cheshire","Congleton",26030,53.15,-2.2
"UnitedKingdom","Northumberland","BerwickUponTweed",26000,55.77,-2.01
"UnitedKingdom","Denbighshire","Rhyl",25874,53.3166667,-3.5
"UnitedKingdom","Hertfordshire","Hertford",28689,51.8,-0.0666667
"UnitedKingdom","Oxfordshire","Didcot",25793,51.6,-1.25
"UnitedKingdom","Devon","NewtonAbbot",25789,50.5333333,-3.6
"UnitedKingdom","Derbyshire","Staveley",25719,53.2666667,-1.35
"UnitedKingdom","Coleraine","Coleraine",25681,55.1333333,-6.6666667
"UnitedKingdom","Manchester","Farnworth",25680,53.55,-2.4
"UnitedKingdom","Durham","BishopAuckland",24392,54.65,-1.6666667
"UnitedKingdom","Berkshire","Crowthorne",25522,51.3666667,-0.8166667
"UnitedKingdom","Flintshire","Hawarden",25513,53.1833333,-3.0333333
"UnitedKingdom","GreaterLondon","BethnalGreen",25440,51.52718,-0.06109
"UnitedKingdom","Nottinghamshire","NewarkOnTrent",25376,53.0765,-0.81
"UnitedKingdom","Somerset","Frome",24948,51.2291667,-2.3183333
"UnitedKingdom","Cumbria","Whitehaven",25032,54.55,-3.6
"UnitedKingdom","SouthLanarkshire","Cambuslang",24500,55.81,-4.16
"UnitedKingdom","WestMidlands","Bournville",24412,52.41667,-1.91667
"UnitedKingdom","Berkshire","Thatcham",24274,51.4,-1.2666667
"UnitedKingdom","Birmingham","MoseleyAndKingsHeath",24273,52.43143,-1.89406
"UnitedKingdom","Merseyside","Formby",22419,53.55,-3.05
"UnitedKingdom","IsleOfWight","Newport",23957,50.7014591889697,-1.29123687744141
"UnitedKingdom","Manchester","Hindley",24169,53.5333333,-2.5833333
"UnitedKingdom","Surrey","WaltonOnThames",24137,51.38533,-0.42066
"UnitedKingdom","IsleOfWight","Ryde",24107,50.73,-1.16
"UnitedKingdom","Oxfordshire","Witney",24103,51.7833333,-1.4833333
"UnitedKingdom","Suffolk","Felixstowe",24052,51.961559,1.349888
"UnitedKingdom","Warwickshire","Warwick",24040,52.2833333,-1.5833333
"UnitedKingdom","Manchester","Golborne",24021,53.4666667,-2.6
"UnitedKingdom","TyneAndWear","Gosforth",23975,55.,-1.6166667
"UnitedKingdom","Lancashire","Ormskirk",23792,53.5666667,-2.9
"UnitedKingdom","Manchester","Droylsden",23689,53.4833333,-2.15
"UnitedKingdom","Worcestershire","Droitwich",23588,52.2666667,-2.15
"UnitedKingdom","Manchester","Whitefield",23545,53.55,-2.3
"UnitedKingdom","EastRenfrewshire","NewtonMearns",23530,55.7666667,-4.3333333
"UnitedKingdom","WestYorkshire","Lofthouse",23458,53.7333294984464,-1.5040111541748
"UnitedKingdom","ValeOfGlamorganThe","Penarth",23437,51.4347222,-3.18
"UnitedKingdom","Cornwall","SaintAustell",23432,50.3383333,-4.7658333
"UnitedKingdom","Kent","Broadstairs",23283,51.36,1.44
"UnitedKingdom","Leicester","Oadby",23184,52.6,-1.0833333
"UnitedKingdom","Derbyshire","Heanor",23122,53.,-1.3
"UnitedKingdom","GreaterLondon","Uxbridge",23109,51.546458,-0.476632
"UnitedKingdom","EastDunbartonshire","Bishopbriggs",23080,55.9,-4.2333333
"UnitedKingdom","Essex","Witham",22995,51.7833333,0.6333333
"UnitedKingdom","Manchester","Westhoughton",22994,53.55,-2.5166667
"UnitedKingdom","Merseyside","Litherland",22971,53.4666667,-3.
"UnitedKingdom","Staffordshire","Rugeley",22937,52.7666667,-1.9333333
"UnitedKingdom","Manchester","Royton",22848,53.5666667,-2.1166667
"UnitedKingdom","TelfordAndWrekin","Wellington",22816,52.7,-2.5166667
"UnitedKingdom","Warwickshire","Kenilworth",22799,52.35,-1.5833333
"UnitedKingdom","SouthYorkshire","Chapeltown",22785,53.4666667,-1.4666667
"UnitedKingdom","Manchester","Stalybridge",22748,53.4833333,-2.0666667
"UnitedKingdom","Worcestershire","Evesham",22673,52.0833333,-1.9333333
"UnitedKingdom","Warwickshire","StratfordUponAvon",22576,52.1833333,-1.7
"UnitedKingdom","Derbyshire","Alfreton",22550,53.1,-1.3833333
"UnitedKingdom","Suffolk","Haverhill",22500,52.0833333,0.4333333
"UnitedKingdom","Angus","Arbroath",22460,56.55,-2.5833333
"UnitedKingdom","Derbyshire","Belper",22427,53.0333333,-1.4666667
"UnitedKingdom","NorthSomerset","Clevedon",22413,51.4352778,-2.8525
"UnitedKingdom","Lincolnshire","Spalding",22357,52.7833333,-0.1666667
"UnitedKingdom","StocktonOnTees","ThornabyOnTees",22356,54.5333333,-1.3
"UnitedKingdom","EastSussex","Seaford",22338,50.7666667,0.1
"UnitedKingdom","Cornwall","Falmouth",25223,50.1483333,-5.0761111
"UnitedKingdom","Northamptonshire","Daventry",22215,52.25,-1.1666667
"UnitedKingdom","Surrey","Godalming",22199,51.1833333,-0.6
"UnitedKingdom","Hertfordshire","PottersBar",22192,51.69,-0.18
"UnitedKingdom","Lancashire","Rawtenstall",22114,53.7,-2.2833333
"UnitedKingdom","Cornwall","Truro",21555,50.2616667,-5.0433333
"UnitedKingdom","Hampshire","Yateley",22000,51.33333,-0.83871
"UnitedKingdom","Nottinghamshire","Retford",21897,53.3166667,-0.9333333
"UnitedKingdom","EastLothian","Musselburgh",21880,55.9333333,-3.05
"UnitedKingdom","Manchester","NewtonLeWillows",21782,53.45,-2.6
"UnitedKingdom","BrightonAndHove","Rottingdean",21756,50.8,-0.05
"UnitedKingdom","Buckinghamshire","Amersham",21731,51.6666667,-0.6166667
"UnitedKingdom","WestYorkshire","Ossett",21616,53.6797810542915,-1.58005714416504
"UnitedKingdom","Norfolk","Thetford",27027,52.41,0.74
"UnitedKingdom","Derbyshire","Buxton",21300,53.25,-1.9166667
"UnitedKingdom","Essex","Maldon",21193,51.7166667,0.6833333
"UnitedKingdom","Durham","Seaham",21170,54.8366667,-1.3380556
"UnitedKingdom","Cambridgeshire","Huntingdon",23732,52.3333333,-0.1833333
"UnitedKingdom","Omagh","Omagh",21056,54.6,-7.3
"UnitedKingdom","Durham","Consett",21016,54.85,-1.8333333
"UnitedKingdom","Derbyshire","Dronfield",20942,53.3,-1.4666667
"UnitedKingdom","Cornwall","Penzance",20812,50.1136111,-5.5477778
"UnitedKingdom","SouthendOnSea","LeighOnSea",20737,51.55,0.6667
"UnitedKingdom","EastSussex","Crowborough",20733,51.05,0.15
"UnitedKingdom","Buckinghamshire","Chesham",20649,51.7,-0.6
"UnitedKingdom","Cumbria","Workington",20618,54.64,-3.55
"UnitedKingdom","Moray","Elgin",23128,57.65,-3.3333333
"UnitedKingdom","Essex","Harwich",20578,51.94,1.28
"UnitedKingdom","Leicestershire","MarketHarborough",20575,52.4666667,-0.9166667
"UnitedKingdom","Lincolnshire","Stamford",20526,52.65,-0.4833333
"UnitedKingdom","NorthLanarkshire","Bellshill",20510,55.8166667,-4.0166667
"UnitedKingdom","Caerphilly","Risca",20443,51.6144444,-3.1002778
"UnitedKingdom","WestYorkshire","Bingley",20327,53.85,-1.8333333
"UnitedKingdom","WestMidlands","Brownhills",20308,52.6333333,-1.9333333
"UnitedKingdom","Manchester","Failsworth",20209,53.5166667,-2.1333333
"UnitedKingdom","IsleOfWight","Sandown",20155,50.6564259932027,-1.15631103515625
"UnitedKingdom","Renfrewshire","Renfrew",20150,55.8666667,-4.3666667
"UnitedKingdom","Manchester","Atherton",20149,53.5166667,-2.5
"UnitedKingdom","Falkirk","Polmont",20130,55.9833333,-3.7
"UnitedKingdom","WestDunbartonshire","Dumbarton",20070,55.95,-4.5666667
"UnitedKingdom","Buckinghamshire","ChalfontSaintPeter",20059,51.6,-0.55
"UnitedKingdom","Hampshire","Hythe",20036,50.8666667,-1.4
"UnitedKingdom","WestSussex","Portslade",20000,50.8333333,-0.2166667
"UnitedKingdom","Cornwall","Newquay",19998,50.4166667,-5.0833333
"UnitedKingdom","Lancashire","PoultonLeFylde",19914,53.8333333,-2.9833333
"UnitedKingdom","Bedfordshire","Kempston",19873,52.1,-0.4833333
"UnitedKingdom","Lincolnshire","Gainsborough",19871,53.3833333,-0.7666667
"UnitedKingdom","Antrim","Antrim",19661,54.7,-6.2
"UnitedKingdom","EastDunbartonshire","Kirkintilloch",19660,55.9166667,-4.1666667
"UnitedKingdom","EastSussex","Hailsham",19604,50.8666667,0.2666667
"UnitedKingdom","Swansea","Gorseinon",19478,51.6655556,-4.0452778
"UnitedKingdom","Manchester","Irlam",19442,53.4333333,-2.4166667
"UnitedKingdom","WestYorkshire","Horsforth",19350,53.8333333,-1.6333333
"UnitedKingdom","Swansea","Clydach",19307,51.6833333,-3.9
"UnitedKingdom","Manchester","Dukinfield",19306,53.4833333,-2.0833333
"UnitedKingdom","Staffordshire","GreatWyrley",19193,52.6833333,-2.0166667
"UnitedKingdom","Staffordshire","Leek",20768,53.1,-2.0166667
"UnitedKingdom","EastRidingOfYorkshire","Goole",19518,53.7013813681725,-0.872383117675781
"UnitedKingdom","Clackmannanshire","Alloa",18960,56.1166667,-3.8
"UnitedKingdom","Edinburgh","Leith",18913,55.9713,-3.1723
"UnitedKingdom","Manchester","Marple",18886,53.4,-2.0666667
"UnitedKingdom","WestYorkshire","SouthElmsall",18835,53.5970893932653,-1.28033638000488
"UnitedKingdom","TyneAndWear","Hebburn",18808,54.9718,-1.5128
"UnitedKingdom","WestYorkshire","Mirfield",18800,53.6734259116597,-1.69635772705078
"UnitedKingdom","Denbighshire","Prestatyn",18701,53.3333333,-3.4166667
"UnitedKingdom","Manchester","Horwich",18696,53.6,-2.55
"UnitedKingdom","Kent","Faversham",18628,51.3166667,0.9
"UnitedKingdom","SouthYorkshire","Rawmarsh",18616,53.45,-1.3333333
"UnitedKingdom","BlaenauGwent","EbbwVale",18558,51.7833333,-3.2
"UnitedKingdom","Hampshire","Emsworth",18543,50.8477897222086,-0.936970710754395
"UnitedKingdom","Flintshire","Buckley",18471,53.1666667,-3.0833333
"UnitedKingdom","Cambridgeshire","March",18442,52.55,0.0833333
"UnitedKingdom","Larne","Larne",18421,54.85,-5.8166667
"UnitedKingdom","Somerset","BurnhamOnSea",18401,51.241667,-2.995278
"UnitedKingdom","Ceredigion","Aberystwyth",13040,52.4166667,-4.0666667
"UnitedKingdom","SouthYorkshire","Maltby",16856,53.4166667,-1.2
"UnitedKingdom","Derbyshire","MansfieldWoodhouse",18330,53.1666667,-1.2
"UnitedKingdom","Oxfordshire","Grove",18312,51.6166667,-1.4166667
"UnitedKingdom","WestMidlands","BinleyAndWillenhall",18296,52.6,-2.03333
"UnitedKingdom","SouthLanarkshire","HighBlantyre",18280,55.7666667,-4.1
"UnitedKingdom","Norfolk","EastDereham",18175,52.6833333,0.9333333
"UnitedKingdom","Wrexham","Brymbo",18111,53.0666667,-3.0666667
"UnitedKingdom","Essex","WalthamAbbey",18069,51.6833333,0.0166667
"UnitedKingdom","Thurrock","SouthOckendon",18069,51.5,0.3
"UnitedKingdom","Cheshire","Sandbach",18023,53.1333333,-2.3666667
"UnitedKingdom","Hertfordshire","Berkhamsted",18100,51.76,-0.56
"UnitedKingdom","Kent","Shoreham",17928,51.3166667,0.1833333
"UnitedKingdom","Buckinghamshire","Marlow",17912,51.5666667,-0.7666667
"UnitedKingdom","Berkshire","Ascot",17899,51.4,-0.6666667
"UnitedKingdom","Wiltshire","Warminster",17875,51.2036111,-2.1808333
"UnitedKingdom","Torbay","Brixham",17846,50.3833333,-3.5
"UnitedKingdom","Bridgend","Maesteg",17829,51.605,-3.6508333
"UnitedKingdom","Hampshire","Romsey",17773,50.9833333,-1.5
"UnitedKingdom","Conwy","Abergele",17769,53.2833333,-3.5833333
"UnitedKingdom","Manchester","Ramsbottom",17738,53.6333333,-2.3166667
"UnitedKingdom","Hampshire","Bishopstoke",17667,50.9666667,-1.3333333
"UnitedKingdom","Durham","Spennymoor",17655,54.6833333,-1.6
"UnitedKingdom","Staffordshire","Biddulph",17625,53.1166667,-2.1666667
"UnitedKingdom","Hertfordshire","Ware",18799,51.8,-0.0333333
"UnitedKingdom","RedcarAndCleveland","Guisborough",17569,54.5333333,-1.15
"UnitedKingdom","Aberdeenshire","Peterhead",17560,57.5,-1.7833333
"UnitedKingdom","NorthSomerset","Portishead",17512,51.4844444,-2.7702778
"UnitedKingdom","TyneAndWear","Tynemouth",17436,55.0205556,-1.4494444
"UnitedKingdom","Hertfordshire","Bushey",17380,51.6333333,-0.3666667
"UnitedKingdom","Caerphilly","Gelligaer",17376,51.6644444,-3.2561111
"UnitedKingdom","Merseyside","Haydock",17333,53.4666667,-2.6666667
"UnitedKingdom","Suffolk","Newmarket",17324,52.25,0.4166667
"UnitedKingdom","Falkirk","Grangemouth",17280,56.0166667,-3.7333333
"UnitedKingdom","EastRidingOfYorkshire","Cottingham",17263,53.78507,-0.41985
"UnitedKingdom","EastRenfrewshire","Barrhead",17250,55.7833333,-4.3833333
"UnitedKingdom","SouthYorkshire","WathUponDearne",17161,53.5,-1.35
"UnitedKingdom","Lincolnshire","Skegness",17072,53.15,0.33
"UnitedKingdom","Shropshire","Oswestry",17031,52.85,-3.0333333
"UnitedKingdom","Essex","FrintonOnSea",16941,51.84,1.24
"UnitedKingdom","Dorset","Dorchester",20135,50.7166667,-2.4333333
"UnitedKingdom","NorthYorkshire","Ripon",16835,54.1166667,-1.5166667
"UnitedKingdom","Northumberland","Bedlington",16831,55.1325,-1.5855556
"UnitedKingdom","Kent","Longfield",16808,51.3833333,0.3166667
"UnitedKingdom","Devon","Tiverton",16799,50.9,-3.4833333
"UnitedKingdom","Essex","Rochford",16739,51.5833333,0.7166667
"UnitedKingdom","Surrey","Cobham",9739,51.3166667,-0.4166667
"UnitedKingdom","Lincolnshire","Louth",16635,53.3666667,-0.0166667
"UnitedKingdom","TyneAndWear","Whickham",16625,54.9333333,-1.6833333
"UnitedKingdom","Devon","Bideford",16624,51.0166667,-4.2166667
"UnitedKingdom","Staffordshire","Hednesford",16598,52.709416,-1.995593
"UnitedKingdom","Hampshire","Alton",16584,51.1498,-0.9769
"UnitedKingdom","NorthSomerset","Nailsea",15630,51.4302778,-2.7625
"UnitedKingdom","NorthYorkshire","Northallerton",16480,54.3333333,-1.4333333
"UnitedKingdom","EastSussex","Lewes",101381,50.8666667,-0.0166667
"UnitedKingdom","Surrey","Dorking",16429,51.2166667,-0.3333333
"UnitedKingdom","NorthAyrshire","Kilwinning",16320,55.65,-4.7166667
"UnitedKingdom","WestYorkshire","Queensbury",16273,53.7666667,-1.9166667
"UnitedKingdom","Gloucestershire","Cirencester",16214,51.7333333,-1.9833333
"UnitedKingdom","EastRenfrewshire","Giffnock",16190,55.8,-4.2833333
"UnitedKingdom","Doncaster","Hatfield",16184,53.56667,-0.983333
"UnitedKingdom","Banbridge","Banbridge",16173,54.35,-6.2833333
"UnitedKingdom","NorthYorkshire","Selby",16159,53.7833333,-1.0666667
"UnitedKingdom","Fife","Buckhaven",16140,56.1666667,-3.0333333
"UnitedKingdom","Shropshire","Ryton",16093,52.6166667,-2.35
"UnitedKingdom","WestMidlands","Aldridge",26988,52.6,-1.9166667
"UnitedKingdom","Cambridgeshire","SaintIves",16001,52.333781,-0.074
"UnitedKingdom","Hampshire","Tadley",15990,51.3333333,-1.1166667
"UnitedKingdom","BathAndNorthEastSomerset","Keynsham",15879,51.4113889,-2.505
"UnitedKingdom","SouthYorkshire","HoylandNether",15842,53.5,-1.45
"UnitedKingdom","Bridgend","Porthcawl",15640,51.4797222,-3.7061111
"UnitedKingdom","Inverclyde","PortGlasgow",15760,55.9333333,-4.7
"UnitedKingdom","WestYorkshire","Garforth",15737,53.7917282076556,-1.38067245483398
"UnitedKingdom","Kent","Swanscombe",15732,51.4333333,0.3166667
"UnitedKingdom","Bedfordshire","Biggleswade",15726,52.0833333,-0.2666667
"UnitedKingdom","EastSussex","Uckfield",15716,50.9666667,0.1
"UnitedKingdom","WestYorkshire","Baildon",15710,53.85,-1.7666667
"UnitedKingdom","Renfrewshire","Johnstone",15710,55.8333333,-4.5
"UnitedKingdom","SouthYorkshire","Conisbrough",15703,53.4833333,-1.2333333
"UnitedKingdom","Surrey","Hale",15657,51.2166667,-0.7833333
"UnitedKingdom","WestLothian","Bathgate",15650,55.9,-3.6333333
"UnitedKingdom","SouthLanarkshire","Larkhall",15560,55.7333333,-3.9666667
"UnitedKingdom","Lincolnshire","Sleaford",15558,52.9833333,-0.4
"UnitedKingdom","Wirral","Thurstaston",15548,53.34913,-3.13255
"UnitedKingdom","SouthYorkshire","Wombwell",15518,53.5166667,-1.4
"UnitedKingdom","Devon","Teignmouth",15498,50.55,-3.5
"UnitedKingdom","Caerphilly","Blackwood",15476,51.6677778,-3.2075
"UnitedKingdom","Gwynedd","Bangor",15449,53.23,-4.13
"UnitedKingdom","Suffolk","Stowmarket",15394,52.1833333,0.9833333
"UnitedKingdom","Wiltshire","Neston",15352,51.4122222,-2.2005556
"UnitedKingdom","Oxfordshire","Kidlington",13723,51.8166667,-1.2833333
"UnitedKingdom","Staffordshire","TrenthamPark",15261,52.966348,-2.189856
"UnitedKingdom","SouthYorkshire","Darton",15259,53.587053600473,-1.52675628662109
"UnitedKingdom","SouthYorkshire","Mexborough",15244,53.4833333,-1.2666667
"UnitedKingdom","Lancashire","Haslingden",15204,53.7,-2.3333333
"UnitedKingdom","Fife","SaintAndrews",16680,56.3333333,-2.7833333
"UnitedKingdom","GreaterLondon","Orpington",15078,51.3741,0.0986
"UnitedKingdom","MiltonKeynes","NewportPagnell",15067,52.0833333,-0.7166667
"UnitedKingdom","Conwy","Llandudno",15037,53.32,-3.83
"UnitedKingdom","Lancashire","Clitheroe",15024,53.8666667,-2.4
"UnitedKingdom","Surrey","Addlestone",14978,51.3666667,-0.4833333
"UnitedKingdom","TyneAndWear","Blaydon",14974,54.9666667,-1.7
"UnitedKingdom","Hampshire","Petersfield",14974,51.,-0.9333333
"UnitedKingdom","BlaenauGwent","Tredegar",15103,51.7833333,-3.25
"UnitedKingdom","BlaenauGwent","Brynmawr",14924,51.8,-3.1833333
"UnitedKingdom","Cambridgeshire","Royston",14895,52.05,-0.0333333
"UnitedKingdom","WestYorkshire","Elland",14878,53.6833333,-1.8333333
"UnitedKingdom","TelfordAndWrekin","Hadley",14829,52.7,-2.4833333
"UnitedKingdom","Armagh","Armagh",14801,54.35,-6.6666667
"UnitedKingdom","SouthAyrshire","Prestwick",14800,55.4833333,-4.6166667
"UnitedKingdom","Cumbria","Penrith",14756,54.65,-2.7333333
"UnitedKingdom","Wiltshire","Devizes",14699,51.35,-1.9833333
"UnitedKingdom","Wiltshire","Melksham",14692,51.3741667,-2.1363889
"UnitedKingdom","NorthYorkshire","Otley",14668,53.9055264375064,-1.69382572174072
"UnitedKingdom","NorthYorkshire","Skipton",14632,53.9666667,-2.0166667
"UnitedKingdom","Essex","SaffronWalden",15504,52.0166667,0.25
"UnitedKingdom","NorthYorkshire","Ingleby",14608,54.4333333,-1.1
"UnitedKingdom","GreaterLondon","Purley",14607,51.3373,-0.1141
"UnitedKingdom","Staffordshire","Stone",14555,52.9,-2.133333
"UnitedKingdom","Hampshire","Lymington",14544,50.75,-1.55
"UnitedKingdom","Cheshire","Alsager",14494,53.1,-2.3
"UnitedKingdom","Fermanagh","Enniskillen",14472,54.3666667,-7.6333333
"UnitedKingdom","Wirral","NewBrighton",14450,53.4333,-3.0333
"UnitedKingdom","Cornwall","Saltash",14439,50.4080556,-4.2152778
"UnitedKingdom","SouthAyrshire","Troon",14430,55.54,-4.66
"UnitedKingdom","ArgyllAndBute","Helensburgh",14410,56.0166667,-4.7333333
"UnitedKingdom","Derbyshire","Pinxton",14357,53.0833333,-1.3166667
"UnitedKingdom","Manchester","Poynton",14351,53.35,-2.1166667
"UnitedKingdom","Midlothian","Penicuik",14320,55.8166667,-3.2333333
"UnitedKingdom","Plymouth","Devonport",14287,50.36667,-4.18333
"UnitedKingdom","Cambridgeshire","Ely",20256,52.4,0.2666667
"UnitedKingdom","Midlothian","Bonnyrigg",14250,55.8666667,-3.1
"UnitedKingdom","Monmouthshire","Abergavenny",14211,51.8333333,-3.0166667
"UnitedKingdom","ScottishBordersThe","Hawick",14210,55.4333333,-2.7833333
"UnitedKingdom","Strabane","Strabane",14198,54.8237335229571,-7.46915817260742
"UnitedKingdom","Carmarthenshire","Carmarthen",14185,51.8591667,-4.3116667
"UnitedKingdom","GreaterLondon","Cleveland",14179,54.525,-1.189
"UnitedKingdom","Wiltshire","Calne",14096,51.4386111,-2.0041667
"UnitedKingdom","Cornwall","Redruth",14018,50.23315,-5.22434
"UnitedKingdom","Falkirk","Burrowstouness",13961,56.01667,-3.61667
"UnitedKingdom","ScottishBordersThe","Galashiels",13960,55.6,-2.8166667
"UnitedKingdom","WestMidlands","Hockley",13919,52.5,-1.9166667
"UnitedKingdom","NorthYorkshire","Whitby",13897,54.4866667,-0.6305556
"UnitedKingdom","Lincolnshire","MarketDeeping",13891,52.6666667,-0.3
"UnitedKingdom","WestLothian","Linlithgow",13863,55.9666667,-3.6166667
"UnitedKingdom","Northumberland","Morpeth",13857,55.1666667,-1.6833333
"UnitedKingdom","Renfrewshire","Erskine",13831,55.900232,-4.462094
"UnitedKingdom","WestYorkshire","Knottingley",13804,53.7077830963254,-1.25638961791992
"UnitedKingdom","WestYorkshire","Ilkley",13772,53.9166667,-1.8166667
"UnitedKingdom","Cheshire","Nantwich",13746,53.0666667,-2.5166667
"UnitedKingdom","Staffordshire","Wombourne",13691,52.530223,-2.185692
"UnitedKingdom","Hampshire","Ringwood",13685,50.85,-1.7833333
"UnitedKingdom","Gloucestershire","Dursley",13652,51.6813889,-2.3533333
"UnitedKingdom","WestLothian","Broxburn",13630,55.9333333,-3.4666667
"UnitedKingdom","Northamptonshire","Brackley",13628,52.0333333,-1.15
"UnitedKingdom","SouthYorkshire","Stocksbridge",13613,53.4833333,-1.6
"UnitedKingdom","SouthLanarkshire","Carluke",13590,55.7166667,-3.8333333
"UnitedKingdom","SouthYorkshire","KirkSandall",13572,53.55,-1.0833333
"UnitedKingdom","TyneAndWear","Boldon",13567,54.95,-1.4666667
"UnitedKingdom","SouthGloucestershire","StokeGifford",13560,51.5172222,-2.5444444
"UnitedKingdom","Surrey","BigginHill",13535,51.2833333,0.0333333
"UnitedKingdom","ValeOfGlamorganThe","LlantwitMajor",13514,51.4055556,-3.4827778
"UnitedKingdom","WestDunbartonshire","Alexandria",13480,55.9833333,-4.6
"UnitedKingdom","Pembrokeshire","Hwlffordd",13469,51.8016667,-4.9708333
"UnitedKingdom","Caerphilly","Bargoed",13412,51.6833333,-3.2333333
"UnitedKingdom","Wrexham","Rhosllanerchrugog",13393,53.,-3.0666667
"UnitedKingdom","Cheshire","Middlewich",13393,53.1833333,-2.4333333
"UnitedKingdom","Gloucestershire","Churchdown",13287,51.8833333,-2.1666667
"UnitedKingdom","Devon","Ivybridge",13277,50.3833333,-3.9166667
"UnitedKingdom","EastSussex","Peacehaven",13268,50.8,0.
"UnitedKingdom","Dorset","Bridport",13266,50.7333333,-2.7166667
"UnitedKingdom","Oxfordshire","Carterton",13247,51.75,-1.5833333
"UnitedKingdom","SouthYorkshire","BoltonUponDearne",13236,53.5166667,-1.3166667
"UnitedKingdom","Suffolk","Beccles",13205,52.4666667,1.5666667
"UnitedKingdom","GreaterLondon","Romford",13200,51.5768,0.1801
"UnitedKingdom","Leicestershire","Shepshed",13169,52.75,-1.2833333
"UnitedKingdom","Angus","Forfar",13150,56.65,-2.8833333
"UnitedKingdom","NorthDown","Holywood",13109,54.6333333,-5.8166667
"UnitedKingdom","TyneAndWear","HettonLeHole",13100,54.8166667,-1.45
"UnitedKingdom","Cornwall","Bodmin",13063,50.4663889,-4.7255556
"UnitedKingdom","Manchester","Milnrow",13061,53.6,-2.1
"UnitedKingdom","Lancashire","Bacup",13047,53.7,-2.1833333
"UnitedKingdom","Bedfordshire","Flitwick",12983,52.,-0.4833333
"UnitedKingdom","Pembrokeshire","MilfordHaven",12972,51.7166667,-5.0333333
"UnitedKingdom","Limavady","Limavady",12970,55.0444502316001,-6.93752288818359
"UnitedKingdom","Cheshire","Knutsford",12938,53.3,-2.3666667
"UnitedKingdom","SouthYorkshire","Armthorpe",12911,53.5333333,-1.05
"UnitedKingdom","Caerphilly","Nelson",12857,51.6533333,-3.2844444
"UnitedKingdom","Surrey","Oxted",12856,51.2333333,-0.0166667
"UnitedKingdom","Somerset","Wellington",12845,50.983333,-3.233333
"UnitedKingdom","EastDunbartonshire","Milngavie",12820,55.9333333,-4.3166667
"UnitedKingdom","GreaterLondon","Camberwell",12798,51.4739,-0.09381
"UnitedKingdom","StokeOnTrent","Longton",12794,52.9833333,-2.1333333
"UnitedKingdom","Buckinghamshire","Buckingham",12791,52.,-0.9833333
"UnitedKingdom","Carmarthenshire","Ammanford",5,51.7919444,-3.9891667
"UnitedKingdom","Cambridgeshire","Whittlesey",12719,52.55,-0.1333333
"UnitedKingdom","Cambridgeshire","EatonSocon",12712,52.2166667,-0.2833333
"UnitedKingdom","Surrey","Upminster",12674,51.555743,0.251239
"UnitedKingdom","Bridgend","Pyle",12604,51.5166667,-3.7
"UnitedKingdom","York","Haxby",12601,54.0166667,-1.0666667
"UnitedKingdom","Buckinghamshire","Beaconsfield",12566,51.6,-0.6333333
"UnitedKingdom","EastSussex","Newhaven",12549,50.7833333,0.0333333
"UnitedKingdom","Norfolk","Wymondham",12539,52.57,1.116
"UnitedKingdom","GreaterLondon","Leyton",12522,51.55956,-0.00777
"UnitedKingdom","Fife","Rosyth",12490,56.0333333,-3.4333333
"UnitedKingdom","GreaterLondon","Rainham",12482,51.5177,0.1948
"UnitedKingdom","Oxfordshire","Hartshill",12479,51.5333333,-1.5166667
"UnitedKingdom","WestMidlands","Blackheath",12355,52.476,-2.037
"UnitedKingdom","Dorset","Verwood",12338,50.8666667,-1.8666667
"UnitedKingdom","Bedfordshire","Henlow",12320,52.0166667,-0.2833333
"UnitedKingdom","EastSussex","StLeonardsOnSea",12296,50.85282,0.54165
"UnitedKingdom","Staffordshire","Uttoxeter",12291,52.9,-1.85
"UnitedKingdom","Somerset","Chard",12275,50.8666667,-2.9666667
"UnitedKingdom","Wiltshire","Marlborough",12259,51.4166667,-1.7166667
"UnitedKingdom","Plymouth","PlymptonStMary",12159,50.39074,-4.06022
"UnitedKingdom","Shropshire","Bridgnorth",12156,52.5333333,-2.4166667
"UnitedKingdom","Aberdeenshire","Fraserburgh",12150,57.6833333,-2.0166667
"UnitedKingdom","Norfolk","NorthWalsham",12109,52.8166667,1.3833333
"UnitedKingdom","Hertfordshire","Tring",12099,51.7833333,-0.65
"UnitedKingdom","Flintshire","Flint",12068,53.2666667,-3.1666667
"UnitedKingdom","Lincolnshire","Bourne",12060,52.7666667,-0.3833333
"UnitedKingdom","Hertfordshire","Rickmansworth",12043,51.6333333,-0.4666667
"UnitedKingdom","Somerset","Minehead",11960,51.2052778,-3.4772222
"UnitedKingdom","Dungannon","Dungannon",11935,54.503442674456,-6.76723480224609
"UnitedKingdom","Somerset","Street",11929,51.1247222,-2.74
"UnitedKingdom","Surrey","Haslemere",11923,51.0901541999617,-0.707845687866211
"UnitedKingdom","Hertfordshire","Chorleywood",11917,51.65,-0.4833333
"UnitedKingdom","Kent","Sheerness",11914,51.4333333,0.7666667
"UnitedKingdom","SouthYorkshire","Cudworth",11903,53.5713073774133,-1.41594886779785
"UnitedKingdom","WestSussex","Barnham",11881,50.8312040188167,-0.637893676757812
